sentiment,message,tweetid,predicted_sentiment,confidence_score
0,RT @UN: Starts today in Marrakesh: @UNESCO conf. on indigenous knowledge &amp; climate change https://t.co/obyaU13EWRÃ¢â‚¬Â¦,793704572355174400,neutral,0.9170278906822205
1,climate change is the greatest issue facing our generation and world.,793705254223171584,negative,0.67799973487854
1,Fuck you guys global warming is serious as hell.,793705493931884544,negative,0.9413131475448608
2,"RT @Alex_Verbeek: Polar vortex is shifting due to climate change: extending winter 

https://t.co/MB3jpJY3Mn #climate #weatherÃ¢â‚¬Â¦",793708795402788865,neutral,0.9036598801612854
2,RT @WorldfNature: The Economist explains American policy How will the candidates deal with climate change? - The Economist (blog)Ã¢â‚¬Â¦,793710639461961729,neutral,0.9389379620552063
1,"RT @Hannahsierraa_: Documentary w Leonardo DiCaprio about climate change. Free to watch for a few more days, so interesting &amp; important
httÃ¢â‚¬Â¦",793711545649803264,positive,0.9186432361602783
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793714074005700608,neutral,0.8241775035858154
1,"RT @reveldor85: With a government that cannot govern and faced with global warming increases of 3-4 degrees, we are way behind world's 2030Ã¢â‚¬Â¦",793714776874418176,negative,0.8571116328239441
0,"@Nanas_Ranch @CNN 
No, it is when hell freezes over - climate change!",793716617733545984,negative,0.6084601879119873
0,#climatechange - https://t.co/rR0F0xgLHD Here's how to watch Leonardo DiCaprio's climate change documentary for free online,793719179442581504,neutral,0.7019407153129578
0,#climatechange - https://t.co/yl8SoXJjpm Here's how to watch Leonardo DiCaprio's climate change documentary for free online,793719401056985088,neutral,0.6609962582588196
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793720316409286657,neutral,0.8241775035858154
1,"RT @LKrauss1: Women's rights, and climate change. Two reasons Trump needs to lose, and hopefully Democrats gain senate majority.",793724355674988544,negative,0.6835138201713562
0,The blunt truth about the politics of climate change is that no country will want to sacrifice its economy in... https://t.co/QkmM5pUUOd,793727195332182016,negative,0.600116491317749
1,RT @TeslaMotors: Rising temperatures put millions at risk as climate change hotspot @third_pole (world's 3rd-largest store of ice) is meltiÃ¢â‚¬Â¦,793727239225499648,negative,0.717488706111908
1,RT @TheDailyEdge: It's not just Trump: GOP has made a pledge to corporate polluters to block action on climate change #unacceptable https:/Ã¢â‚¬Â¦,793731940759269377,negative,0.8423255085945129
0,when i was a kid i always thought all star was about global warming,793733895481020416,neutral,0.7186397314071655
-1,"@WorldfNature It is complete madness to think humans can alter climate change, King Canute tried, &amp; look what happened to him. GLUG, GLUG.",793736158836617220,negative,0.8905734419822693
0,@injculbard @martinstiff pretty sure I saw an article saying that we'd get more global warming after brexit. Maybe it was on a bus?,793738281573814272,neutral,0.5803599953651428
1,Overfishing could be the next problem for climate change https://t.co/FibMSv5D0P https://t.co/70waVsLZ1b,793738962632269824,negative,0.6470856666564941
2,Large amount of local knowledge on the effects of climate change on agriculture says Prof Blakeney @UWA_ITZ,793739029330038786,neutral,0.8516557216644287
1,RT @edwardcmason: Another tremendous @FT piece from Martin Wolf. We need these reminders of seriousness of climate change threat &amp; urÃ¢â‚¬Â¦,793739062796484608,positive,0.7665509581565857
0,"@washingtonpost Oh for Christ's sake, why not say border walls will make climate change worse? For cryin' out loud report on REAL NEWS?",793739487276916736,negative,0.9034532904624939
2,"RT @tveitdal: Polar vortex shifting due to climate change, extending winter, study finds https://t.co/pFeqP3mhya https://t.co/tA5fDSJzfg",793739931491459072,neutral,0.8728153109550476
2,"RT @tveitdal: Polar vortex shifting due to climate change, extending winter, study finds https://t.co/pFeqP3mhya https://t.co/tA5fDSJzfg",793740397449183232,neutral,0.8728153109550476
1,Go Ahead : recognised by Carbon Disclosure Project for continuous improvement in tackling climate change //channels.feeddigest.com/news?id=Ã¢â‚¬Â¦,793743414705750016,positive,0.7370890974998474
1,"@madness1899 @wizardbird Proportionally, human sources climate change is enormous. Climate changing rapidly.",793744349007937536,neutral,0.5757753252983093
1,"RT @YouTube: .@NatGeo teams up w/ @LeoDiCaprio to explore climate change and prevent catastrophe.

This is #BeforeTheFlood Ã¢â€ â€™Ã¢â‚¬Â¦",793746818173730816,neutral,0.7230703234672546
0,RT @UN: Starts today in Marrakesh: @UNESCO conf. on indigenous knowledge &amp; climate change https://t.co/obyaU13EWRÃ¢â‚¬Â¦,793748525288947712,neutral,0.9170278906822205
1,"RT @RFStew: Doug Edmeades (Prof. Rowarth's partner in EPA crime) is an 'out' climate change denier. Surprise, surprise. https://t.co/bIwLldÃ¢â‚¬Â¦",793750793174134785,negative,0.7091978788375854
1,@ScottAdamsSays Coal restrictions are via executive actions. Donald WILL undo Obama's actions. Horrible climate change. It's not Cog Diff.,793752787272294401,negative,0.8212934136390686
2,RT @SmithsonianMag: What can robot shellfish tell us about climate change's impact on marine species? https://t.co/gAcw9wbN8k,793755113898799104,neutral,0.9376344084739685
2,RT @susanbnj: Top university stole millions from taxpayers by faking global warming research - https://t.co/ehzmEopm9D https://t.co/smsnblGÃ¢â‚¬Â¦,793757109523509249,negative,0.7334467172622681
1,"RT @NatGeoChannel: Watch #BeforeTheFlood right here, as @LeoDiCaprio travels the world to tackle climate change https://t.co/LkDehj3tNn httÃ¢â‚¬Â¦",793764038509486080,neutral,0.8241775035858154
0,Badham favours workers (coal jobs) over climate change (too much fossil fuels) - 'jobs save nature' or some such bÃ¢â‚¬Â¦ https://t.co/V4JeXLDO8u,793768949234081792,neutral,0.6413488388061523
0,"RT @studenthumours: Dear Icebergs, Sorry to hear about global warming, Karma is a bitch, Sincerely, The Titanic.",793771684616556544,negative,0.8958783745765686
1,Ã¢â‚¬Â¢ Inhabitat: Watch Leonardo DiCaprio's riveting new climate change documentary 'Before TheÃ¢â‚¬Â¦ https://t.co/XuH1Hw8rMM,793771700580155393,neutral,0.6307476162910461
1,"RT @Kloppholic: Imagine trying to convince yourself that global warming isn't real and instead a conspiracy. Wake up, before it's tÃ¢â‚¬Â¦",793772874905612289,negative,0.7237853407859802
1,"@djrothkopf Anybody who denies climate change, an existential threat to our society, is not qualified to lead at all at any social level.",793773440096280576,negative,0.8486976027488708
1,"RT @YouTube: .@NatGeo teams up w/ @LeoDiCaprio to explore climate change and prevent catastrophe.

This is #BeforeTheFlood Ã¢â€ â€™Ã¢â‚¬Â¦",793774617768763394,neutral,0.7230703234672546
1,"Leonardo Dicaprio documentary on climate change is scary, we have all ruined earth Ã°Å¸â„¢Ë†",793776413212020736,negative,0.8761516809463501
1,"RT @Kloppholic: Imagine trying to convince yourself that global warming isn't real and instead a conspiracy. Wake up, before it's tÃ¢â‚¬Â¦",793776422431186944,negative,0.7237853407859802
1,Overfishing could be the next problem for climate change https://t.co/HkZf5rpPT3 via @Salon,793776637447925760,neutral,0.513912558555603
1,FT: Martin Wolf: That the US presidential campaign has unfolded without a focus on climate change is astounding https://t.co/7dc8fFPuho,793783123620335616,neutral,0.5150430202484131
